,Fp1,FT9,T7,TP9,O2,Fp2,TP7,AF8
Fp1,0.3431372549019608,0.0,0.0,0.0,0.0,0.3235294117647059,0.0,0.3333333333333333
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.336734693877551,0.0,0.0,0.0,0.0,0.33163265306122447,0.0,0.33163265306122447
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.34146341463414637,0.0,0.0,0.0,0.0,0.32195121951219513,0.0,0.33658536585365856
