,Fp1,FC2,Fp2,AF7,C2,FC4,F2,FCz
Fp1,0.2727272727272727,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.03614457831325301,0.0,0.46987951807228917,0.4939759036144578,0.0,0.0,0.0,0.0
AF7,0.018072289156626505,0.0,0.24096385542168675,0.7409638554216867,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
