,Fp1,FT9,T7,TP9,O2,Fp2,F5,TP7
Fp1,0.49746192893401014,0.0,0.0,0.0,0.0,0.5025380710659898,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4876847290640394,0.0,0.0,0.0,0.0,0.5123152709359606,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
