,Fp1,FC2,Fp2,AF7,C2,FC4,F2,FCz
Fp1,0.32954545454545453,0.0,0.3352272727272727,0.3352272727272727,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3089005235602094,0.0,0.35602094240837695,0.33507853403141363,0.0,0.0,0.0,0.0
AF7,0.3172043010752688,0.0,0.34408602150537637,0.3387096774193548,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
