,Fp1,FT9,T7,TP9,O2,Fp2,F5,TP7
Fp1,0.5190839694656488,0.0,0.0,0.0,0.0,0.48091603053435117,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.504,0.0,0.0,0.0,0.0,0.496,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
