,Fp1,FT9,T7,TP9,O2,Fp2,F5,TP7
Fp1,0.4966887417218543,0.0,0.0,0.0,0.0,0.5033112582781457,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4418604651162791,0.0,0.0,0.0,0.0,0.5581395348837209,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
