,inferiorparietal-rh,postcentral-lh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.2857142857142857,0.08163265306122448,0.06802721088435375,0.09523809523809523,0.07482993197278912,0.17687074829931973,0.047619047619047616,0.17006802721088435
postcentral-lh,0.175,0.3375,0.0375,0.1,0.0375,0.1,0.1,0.1125
precentral-lh,0.11594202898550725,0.043478260869565216,0.5507246376811594,0.0,0.18840579710144928,0.0,0.0,0.10144927536231885
superiorfrontal-rh,0.1702127659574468,0.0851063829787234,0.0,0.24468085106382978,0.0,0.26595744680851063,0.0,0.23404255319148937
superiorparietal-lh,0.1774193548387097,0.04838709677419355,0.20967741935483872,0.0,0.4032258064516129,0.0,0.0,0.16129032258064516
superiorparietal-rh,0.20422535211267606,0.04929577464788732,0.0,0.15492957746478872,0.0,0.33098591549295775,0.06338028169014084,0.19718309859154928
superiortemporal-lh,0.12962962962962962,0.14814814814814814,0.0,0.0,0.0,0.16666666666666666,0.5555555555555556,0.0
supramarginal-lh,0.19310344827586207,0.06206896551724138,0.06206896551724138,0.1310344827586207,0.06896551724137931,0.22758620689655173,0.0,0.25517241379310346
