,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.23076923076923078,0.0,0.0,0.38461538461538464,0.3076923076923077,0.0,0.0,0.07692307692307693
postcentral-lh,0.0,0.72,0.0,0.0,0.0,0.28,0.0,0.0
postcentral-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-lh,0.08108108108108109,0.0,0.0,0.7297297297297297,0.16216216216216217,0.0,0.0,0.02702702702702703
superiorparietal-rh,0.17647058823529413,0.0,0.0,0.4117647058823529,0.35294117647058826,0.0,0.0,0.058823529411764705
superiortemporal-lh,0.0,0.23333333333333334,0.0,0.0,0.0,0.7666666666666667,0.0,0.0
superiortemporal-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285
