,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.034394904458598725,0.035668789808917196,0.007643312101910828,0.0,0.034394904458598725,0.035668789808917196,0.0,0.035668789808917196,0.0,0.02165605095541401,0.0,0.030573248407643312,0.0,0.035668789808917196,0.035668789808917196,0.0,0.0,0.0,0.0,0.0,0.0,0.035668789808917196,0.0,0.025477707006369428,0.0,0.0,0.035668789808917196,0.035668789808917196,0.035668789808917196,0.0,0.0,0.035668789808917196,0.0,0.0,0.0,0.0,0.0,0.035668789808917196,0.035668789808917196,0.035668789808917196,0.035668789808917196,0.035668789808917196,0.0,0.0,0.02802547770700637,0.035668789808917196,0.0,0.0,0.035668789808917196,0.035668789808917196,0.035668789808917196,0.035668789808917196,0.033121019108280254,0.0,0.035668789808917196,0.0,0.035668789808917196,0.0,0.0,0.0
F3,0.02975557917109458,0.036131774707757705,0.009564293304994687,0.0,0.031880977683315624,0.03719447396386823,0.0,0.036131774707757705,0.0,0.019128586609989374,0.0,0.02975557917109458,0.0,0.03719447396386823,0.03719447396386823,0.0,0.0,0.0,0.0,0.0,0.0,0.03400637619553666,0.0,0.024442082890541977,0.0,0.0,0.03719447396386823,0.03719447396386823,0.03719447396386823,0.0,0.0,0.03719447396386823,0.0,0.0,0.0,0.0,0.0,0.03719447396386823,0.03400637619553666,0.03719447396386823,0.03719447396386823,0.03719447396386823,0.0,0.0,0.025504782146652496,0.03400637619553666,0.0,0.0,0.03719447396386823,0.03400637619553666,0.036131774707757705,0.03719447396386823,0.028692879914984058,0.0,0.036131774707757705,0.0,0.03719447396386823,0.0,0.0,0.0
FT9,0.017316017316017316,0.023809523809523808,0.05844155844155844,0.0,0.021645021645021644,0.030303030303030304,0.01948051948051948,0.01948051948051948,0.012987012987012988,0.017316017316017316,0.008658008658008658,0.006493506493506494,0.006493506493506494,0.032467532467532464,0.021645021645021644,0.017316017316017316,0.0,0.015151515151515152,0.006493506493506494,0.017316017316017316,0.021645021645021644,0.015151515151515152,0.0,0.03463203463203463,0.0,0.021645021645021644,0.030303030303030304,0.032467532467532464,0.030303030303030304,0.0,0.0,0.030303030303030304,0.006493506493506494,0.0021645021645021645,0.004329004329004329,0.015151515151515152,0.0,0.025974025974025976,0.025974025974025976,0.030303030303030304,0.02813852813852814,0.023809523809523808,0.0,0.01948051948051948,0.01948051948051948,0.015151515151515152,0.0,0.004329004329004329,0.025974025974025976,0.015151515151515152,0.01948051948051948,0.03463203463203463,0.010822510822510822,0.0,0.03463203463203463,0.017316017316017316,0.030303030303030304,0.006493506493506494,0.015151515151515152,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.03361344537815126,0.03601440576230492,0.009603841536614645,0.0,0.03481392557022809,0.03601440576230492,0.0,0.03601440576230492,0.0,0.021608643457382955,0.0,0.028811524609843937,0.0,0.03601440576230492,0.03601440576230492,0.0,0.0,0.0,0.0,0.0,0.0,0.03361344537815126,0.0,0.026410564225690276,0.0,0.0,0.03601440576230492,0.03601440576230492,0.03601440576230492,0.0,0.0,0.03601440576230492,0.0,0.0,0.0,0.0,0.0,0.03601440576230492,0.03601440576230492,0.03601440576230492,0.03601440576230492,0.03601440576230492,0.0,0.0,0.028811524609843937,0.03361344537815126,0.0,0.0,0.03601440576230492,0.03361344537815126,0.03601440576230492,0.03601440576230492,0.031212484993997598,0.0,0.03601440576230492,0.0,0.03601440576230492,0.0,0.0,0.0
C3,0.021212121212121213,0.026515151515151516,0.00909090909090909,0.0,0.022727272727272728,0.051515151515151514,0.0,0.04621212121212121,0.0,0.013636363636363636,0.0,0.02196969696969697,0.0,0.05075757575757576,0.02727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.02727272727272727,0.0,0.019696969696969695,0.0,0.0,0.04772727272727273,0.04621212121212121,0.05303030303030303,0.0,0.0,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.025757575757575757,0.03787878787878788,0.05227272727272727,0.029545454545454545,0.0,0.0,0.01818181818181818,0.026515151515151516,0.0,0.0,0.04696969696969697,0.025757575757575757,0.02878787878787879,0.05303030303030303,0.020454545454545454,0.0,0.03257575757575758,0.0,0.05303030303030303,0.0,0.0,0.0
T7,0.0,0.0,0.014435695538057743,0.0,0.0,0.0,0.049868766404199474,0.0,0.045931758530183726,0.0,0.04330708661417323,0.0,0.04199475065616798,0.0,0.0,0.048556430446194225,0.03280839895013123,0.047244094488188976,0.04199475065616798,0.04461942257217848,0.051181102362204724,0.0,0.0,0.0,0.0,0.051181102362204724,0.0,0.0,0.0,0.03805774278215223,0.0,0.0,0.04199475065616798,0.03937007874015748,0.030183727034120734,0.047244094488188976,0.023622047244094488,0.0,0.0,0.0,0.0,0.0,0.03805774278215223,0.049868766404199474,0.0,0.0,0.0,0.04068241469816273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048556430446194225,0.0,0.04199475065616798,0.047244094488188976,0.0
TP9,0.023549201009251473,0.02691337258200168,0.005887300252312868,0.0,0.023549201009251473,0.0479394449116905,0.0,0.05550883095037847,0.0,0.015138772077375946,0.0,0.024390243902439025,0.0,0.04709840201850295,0.028595458368376788,0.0,0.0,0.0,0.0,0.0,0.0,0.030277544154751892,0.0,0.017661900756938603,0.0,0.0,0.04373423044575273,0.04289318755256518,0.050462573591253154,0.0,0.0,0.03280067283431455,0.0,0.0008410428931875525,0.0,0.0,0.0,0.030277544154751892,0.025231286795626577,0.03616484440706476,0.0496215306980656,0.030277544154751892,0.0,0.0,0.01934398654331371,0.02943650126156434,0.0,0.0,0.04709840201850295,0.028595458368376788,0.031118587047939444,0.05298570227081581,0.022708158116063918,0.0,0.030277544154751892,0.0,0.0496215306980656,0.0,0.0,0.0
CP5,0.0,0.0,0.010723860589812333,0.0,0.0,0.0,0.04825737265415549,0.0,0.04691689008042895,0.0,0.04423592493297587,0.0,0.04289544235924933,0.0,0.0,0.04825737265415549,0.03351206434316354,0.04825737265415549,0.04289544235924933,0.04423592493297587,0.04825737265415549,0.0,0.0,0.0,0.0,0.04825737265415549,0.0,0.0,0.0,0.0388739946380697,0.0,0.0,0.04289544235924933,0.040214477211796246,0.030831099195710455,0.04825737265415549,0.024128686327077747,0.0,0.0,0.0,0.0,0.0,0.0388739946380697,0.04825737265415549,0.0,0.0,0.0,0.04155495978552279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04825737265415549,0.0,0.04289544235924933,0.04825737265415549,0.0
CP1,0.0345489443378119,0.0345489443378119,0.011516314779270634,0.0,0.0345489443378119,0.0345489443378119,0.0,0.0345489443378119,0.0,0.03262955854126679,0.0,0.026871401151631478,0.0,0.0345489443378119,0.0345489443378119,0.0,0.0,0.0,0.0,0.0,0.0,0.0345489443378119,0.0,0.0345489443378119,0.0,0.0,0.0345489443378119,0.0345489443378119,0.0345489443378119,0.0,0.0,0.0345489443378119,0.0,0.0,0.0,0.0,0.0,0.0345489443378119,0.0345489443378119,0.0345489443378119,0.0345489443378119,0.0345489443378119,0.0,0.0,0.0345489443378119,0.0345489443378119,0.0,0.0,0.0345489443378119,0.0345489443378119,0.0345489443378119,0.0345489443378119,0.030710172744721688,0.0,0.0345489443378119,0.0,0.0345489443378119,0.0,0.0,0.0
Pz,0.0,0.0,0.00788436268068331,0.0,0.0,0.0,0.045992115637319315,0.0,0.045992115637319315,0.0,0.04730617608409987,0.0,0.04467805519053877,0.0,0.0,0.045992115637319315,0.0328515111695138,0.04862023653088042,0.04204993429697766,0.040735873850197106,0.04730617608409987,0.0,0.0,0.0,0.0,0.04862023653088042,0.0,0.0,0.0,0.03942181340341656,0.0,0.0,0.04467805519053877,0.04336399474375821,0.030223390275952694,0.04862023653088042,0.02759526938239159,0.0,0.0,0.0,0.0,0.0,0.03810775295663601,0.04467805519053877,0.0,0.0,0.0,0.04467805519053877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04862023653088042,0.0,0.045992115637319315,0.045992115637319315,0.0
P3,0.028795811518324606,0.034031413612565446,0.0013089005235602095,0.0,0.028795811518324606,0.03795811518324607,0.0,0.03795811518324607,0.0,0.015706806282722512,0.0,0.03664921465968586,0.0,0.03795811518324607,0.03664921465968586,0.0,0.0,0.0,0.0,0.0,0.0,0.03795811518324607,0.0,0.01963350785340314,0.0,0.0,0.03795811518324607,0.03795811518324607,0.03795811518324607,0.0,0.0,0.03534031413612566,0.0,0.0,0.0,0.0,0.0,0.03795811518324607,0.031413612565445025,0.03664921465968586,0.03795811518324607,0.03795811518324607,0.0,0.0,0.02225130890052356,0.03795811518324607,0.0,0.0,0.03795811518324607,0.03795811518324607,0.03795811518324607,0.03795811518324607,0.031413612565445025,0.0,0.034031413612565446,0.0,0.03795811518324607,0.0,0.0,0.0
P7,0.0,0.0,0.006868131868131868,0.0,0.0,0.0,0.046703296703296704,0.0,0.046703296703296704,0.0,0.046703296703296704,0.0,0.04532967032967033,0.0,0.0,0.046703296703296704,0.034340659340659344,0.046703296703296704,0.04395604395604396,0.04120879120879121,0.046703296703296704,0.0,0.0,0.0,0.0,0.046703296703296704,0.0,0.0,0.0,0.04120879120879121,0.0,0.0,0.04532967032967033,0.042582417582417584,0.03159340659340659,0.046703296703296704,0.0260989010989011,0.0,0.0,0.0,0.0,0.0,0.03983516483516483,0.04532967032967033,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046703296703296704,0.0,0.04532967032967033,0.046703296703296704,0.0
