,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsorbitalis-lh,parsorbitalis-rh,rostralmiddlefrontal-lh,temporalpole-lh
entorhinal-lh,0.7480314960629921,0.013123359580052493,0.015748031496062992,0.013123359580052493,0.0,0.0,0.0,0.2099737532808399
frontalpole-lh,0.022935779816513763,0.41743119266055045,0.10550458715596331,0.1444954128440367,0.12385321100917432,0.013761467889908258,0.1720183486238532,0.0
frontalpole-rh,0.007561436672967864,0.08128544423440454,0.5689981096408318,0.12476370510396975,0.07561436672967864,0.11153119092627599,0.007561436672967864,0.022684310018903593
medialorbitofrontal-lh,0.01366120218579235,0.15027322404371585,0.17759562841530055,0.4098360655737705,0.12295081967213115,0.08743169398907104,0.03551912568306011,0.00273224043715847
parsorbitalis-lh,0.0058309037900874635,0.13994169096209913,0.09329446064139942,0.12244897959183673,0.46355685131195334,0.02040816326530612,0.15451895043731778,0.0
parsorbitalis-rh,0.0,0.018329938900203666,0.11812627291242363,0.07128309572301425,0.024439918533604887,0.7576374745417516,0.0,0.010183299389002037
rostralmiddlefrontal-lh,0.0,0.2923076923076923,0.015384615384615385,0.046153846153846156,0.1476923076923077,0.0,0.49846153846153846,0.0
temporalpole-lh,0.20165745856353592,0.0,0.04143646408839779,0.0,0.0,0.008287292817679558,0.0,0.7486187845303868
