,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parsorbitalis-lh,parstriangularis-lh,transversetemporal-lh,transversetemporal-rh
caudalanteriorcingulate-rh,0.9,0.0125,0.029166666666666667,0.025,0.0,0.0,0.0,0.03333333333333333
frontalpole-lh,0.007352941176470588,0.7450980392156863,0.09558823529411764,0.0024509803921568627,0.0196078431372549,0.061274509803921566,0.02696078431372549,0.041666666666666664
frontalpole-rh,0.01881720430107527,0.10483870967741936,0.7553763440860215,0.051075268817204304,0.02956989247311828,0.01881720430107527,0.016129032258064516,0.005376344086021506
parahippocampal-lh,0.015748031496062992,0.011811023622047244,0.08267716535433071,0.889763779527559,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.037037037037037035,0.050505050505050504,0.0,0.6094276094276094,0.16498316498316498,0.07407407407407407,0.06397306397306397
parstriangularis-lh,0.0,0.06349206349206349,0.015873015873015872,0.0,0.18095238095238095,0.6857142857142857,0.02857142857142857,0.025396825396825397
transversetemporal-lh,0.0,0.04390243902439024,0.04878048780487805,0.0,0.14634146341463414,0.07317073170731707,0.4682926829268293,0.21951219512195122
transversetemporal-rh,0.027303754266211604,0.04436860068259386,0.0,0.0,0.06484641638225255,0.006825938566552901,0.20136518771331058,0.6552901023890785
