,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsorbitalis-lh,parsorbitalis-rh,rostralmiddlefrontal-lh,temporalpole-lh
entorhinal-lh,0.7678571428571429,0.08928571428571429,0.05357142857142857,0.0,0.0,0.0,0.0,0.08928571428571429
frontalpole-lh,0.10309278350515463,0.31958762886597936,0.17525773195876287,0.21649484536082475,0.13402061855670103,0.05154639175257732,0.0,0.0
frontalpole-rh,0.02564102564102564,0.19658119658119658,0.27350427350427353,0.23931623931623933,0.1111111111111111,0.1111111111111111,0.0,0.042735042735042736
medialorbitofrontal-lh,0.016666666666666666,0.23333333333333334,0.21666666666666667,0.31666666666666665,0.125,0.09166666666666666,0.0,0.0
parsorbitalis-lh,0.04081632653061224,0.22448979591836735,0.1836734693877551,0.24489795918367346,0.30612244897959184,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.11392405063291139,0.24050632911392406,0.21518987341772153,0.02531645569620253,0.4050632911392405,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-lh,0.029411764705882353,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.8529411764705882
