,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-lh,rostralmiddlefrontal-lh
frontalpole-lh,0.25252525252525254,0.015151515151515152,0.0,0.2196969696969697,0.20707070707070707,0.0,0.15404040404040403,0.15151515151515152
frontalpole-rh,0.041666666666666664,0.7916666666666666,0.0,0.0,0.125,0.0,0.0,0.041666666666666664
isthmuscingulate-rh,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.20192307692307693,0.004807692307692308,0.0,0.2956730769230769,0.17548076923076922,0.004807692307692308,0.16826923076923078,0.14903846153846154
medialorbitofrontal-lh,0.21122994652406418,0.02406417112299465,0.0,0.18983957219251338,0.31016042780748665,0.0,0.10160427807486631,0.16310160427807488
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25
parsorbitalis-lh,0.1955128205128205,0.0,0.0,0.2403846153846154,0.1282051282051282,0.0,0.3076923076923077,0.1282051282051282
rostralmiddlefrontal-lh,0.1951219512195122,0.006097560975609756,0.0,0.17682926829268292,0.21341463414634146,0.01524390243902439,0.12195121951219512,0.27134146341463417
