,entorhinal-lh,entorhinal-rh,frontalpole-lh,fusiform-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
entorhinal-lh,0.5895522388059702,0.04291044776119403,0.0,0.125,0.03171641791044776,0.08768656716417911,0.11007462686567164,0.013059701492537313
entorhinal-rh,0.07931034482758621,0.7551724137931034,0.07931034482758621,0.013793103448275862,0.027586206896551724,0.0,0.0,0.04482758620689655
frontalpole-lh,0.0,0.0981012658227848,0.8291139240506329,0.0,0.0,0.006329113924050633,0.06645569620253164,0.0
fusiform-lh,0.099609375,0.00390625,0.0,0.423828125,0.154296875,0.18359375,0.021484375,0.11328125
lingual-lh,0.021153846153846155,0.019230769230769232,0.0,0.17115384615384616,0.40192307692307694,0.1673076923076923,0.023076923076923078,0.19615384615384615
parahippocampal-lh,0.06444906444906445,0.008316008316008316,0.008316008316008316,0.18503118503118504,0.2079002079002079,0.3887733887733888,0.037422037422037424,0.0997920997920998
temporalpole-lh,0.13863636363636364,0.00909090909090909,0.045454545454545456,0.015909090909090907,0.03636363636363636,0.038636363636363635,0.675,0.04090909090909091
transversetemporal-lh,0.008113590263691683,0.02636916835699797,0.0,0.10953346855983773,0.1926977687626775,0.07505070993914807,0.030425963488843813,0.5578093306288032
