,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-lh,rostralmiddlefrontal-lh
frontalpole-lh,0.405320813771518,0.09233176838810642,0.0,0.14553990610328638,0.13928012519561817,0.001564945226917058,0.12050078247261346,0.09546165884194054
frontalpole-rh,0.15311004784688995,0.6842105263157895,0.0430622009569378,0.0,0.0645933014354067,0.0,0.050239234449760764,0.004784688995215311
isthmuscingulate-rh,0.007272727272727273,0.09090909090909091,0.8472727272727273,0.014545454545454545,0.0,0.0,0.01818181818181818,0.02181818181818182
lateralorbitofrontal-lh,0.16666666666666666,0.009157509157509158,0.0018315018315018315,0.3424908424908425,0.152014652014652,0.005494505494505495,0.18864468864468864,0.1336996336996337
medialorbitofrontal-lh,0.12599681020733652,0.06060606060606061,0.0,0.1371610845295056,0.4258373205741627,0.0,0.11642743221690591,0.1339712918660287
parahippocampal-rh,0.017857142857142856,0.008928571428571428,0.008928571428571428,0.0,0.0,0.8928571428571429,0.03571428571428571,0.03571428571428571
parsorbitalis-lh,0.13949579831932774,0.02857142857142857,0.0067226890756302525,0.16470588235294117,0.12773109243697478,0.010084033613445379,0.45546218487394957,0.06722689075630252
rostralmiddlefrontal-lh,0.13445378151260504,0.004201680672268907,0.012605042016806723,0.1638655462184874,0.18907563025210083,0.01050420168067227,0.08823529411764706,0.39705882352941174
