,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.27565502183406115,0.013100436681222707,0.10534934497816593,0.1580240174672489,0.0035480349344978166,0.07669213973799127,0.11408296943231441,0.2535480349344978
insula-rh,0.04397537379067722,0.4687774846086192,0.08091468777484609,0.0,0.10466138962181179,0.25857519788918204,0.023746701846965697,0.019349164467897976
isthmuscingulate-rh,0.15782983970406905,0.03616933826551583,0.23468968351829017,0.04110152075626798,0.005754212905877518,0.16276202219482122,0.18824496506370736,0.17344841759145088
lateralorbitofrontal-lh,0.23431808984216917,0.0,0.04127883447996762,0.39214892755969244,0.0,0.017806556050182113,0.053419668150546336,0.26102792391744234
paracentral-lh,0.012942191544434857,0.10440034512510785,0.010353753235547885,0.0,0.7713546160483176,0.0,0.08541846419327007,0.015530629853321829
parahippocampal-rh,0.10465116279069768,0.1072768192048012,0.14928732183045762,0.015753938484621154,0.0,0.40585146286571644,0.11027756939234809,0.10690172543135784
rostralanteriorcingulate-lh,0.1457233368532207,0.008799718409010912,0.1612108412530799,0.046462513199577615,0.03625483984512495,0.10278071101724745,0.3326293558606125,0.16613868356212602
rostralanteriorcingulate-rh,0.2413434001562093,0.005206977349648529,0.11090861754751367,0.16792501952616506,0.005206977349648529,0.07419942723249154,0.12288466545170529,0.27232491538661807
