,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.12686567164179105,0.13432835820895522,0.12686567164179105,0.1044776119402985,0.11194029850746269,0.12686567164179105,0.13432835820895522,0.13432835820895522
parsopercularis-lh,0.12142857142857143,0.1357142857142857,0.12142857142857143,0.1,0.12142857142857143,0.12142857142857143,0.1357142857142857,0.14285714285714285
postcentral-rh,0.12598425196850394,0.13385826771653545,0.12598425196850394,0.10236220472440945,0.11811023622047244,0.12598425196850394,0.13385826771653545,0.13385826771653545
rostralmiddlefrontal-lh,0.12931034482758622,0.12931034482758622,0.12931034482758622,0.1206896551724138,0.10344827586206896,0.12931034482758622,0.12931034482758622,0.12931034482758622
rostralmiddlefrontal-rh,0.11403508771929824,0.13157894736842105,0.11403508771929824,0.08771929824561403,0.14912280701754385,0.11403508771929824,0.13157894736842105,0.15789473684210525
superiorfrontal-rh,0.12686567164179105,0.13432835820895522,0.12686567164179105,0.1044776119402985,0.11194029850746269,0.12686567164179105,0.13432835820895522,0.13432835820895522
superiortemporal-lh,0.12142857142857143,0.1357142857142857,0.12142857142857143,0.1,0.12142857142857143,0.12142857142857143,0.1357142857142857,0.14285714285714285
superiortemporal-rh,0.11888111888111888,0.13286713286713286,0.11888111888111888,0.0979020979020979,0.1258741258741259,0.11888111888111888,0.13286713286713286,0.15384615384615385
