,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.12418300653594772,0.12418300653594772,0.12418300653594772,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.12418300653594772,0.1111111111111111
rostralmiddlefrontal-lh,0.12418300653594772,0.12418300653594772,0.12418300653594772,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.12418300653594772,0.1111111111111111
rostralmiddlefrontal-rh,0.12418300653594772,0.12418300653594772,0.12418300653594772,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.12418300653594772,0.1111111111111111
superiorfrontal-lh,0.12418300653594772,0.12418300653594772,0.12418300653594772,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.12418300653594772,0.1111111111111111
superiorfrontal-rh,0.12418300653594772,0.12418300653594772,0.12418300653594772,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.12418300653594772,0.1111111111111111
superiorparietal-rh,0.12418300653594772,0.12418300653594772,0.12418300653594772,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.12418300653594772,0.1111111111111111
superiortemporal-lh,0.12418300653594772,0.12418300653594772,0.12418300653594772,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.12418300653594772,0.1111111111111111
superiortemporal-rh,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.11888111888111888
