,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.1267605633802817,0.12323943661971831,0.1267605633802817,0.1267605633802817,0.12323943661971831,0.13028169014084506,0.11971830985915492,0.12323943661971831
rostralmiddlefrontal-lh,0.127208480565371,0.12367491166077739,0.127208480565371,0.127208480565371,0.12367491166077739,0.13074204946996468,0.12014134275618374,0.12014134275618374
rostralmiddlefrontal-rh,0.1267605633802817,0.12323943661971831,0.1267605633802817,0.1267605633802817,0.12323943661971831,0.13028169014084506,0.11971830985915492,0.12323943661971831
superiorfrontal-lh,0.127208480565371,0.12367491166077739,0.127208480565371,0.127208480565371,0.12367491166077739,0.13074204946996468,0.12014134275618374,0.12014134275618374
superiorfrontal-rh,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12903225806451613,0.12544802867383512,0.12903225806451613,0.12186379928315412,0.11827956989247312
superiorparietal-rh,0.1267605633802817,0.12323943661971831,0.1267605633802817,0.1267605633802817,0.12323943661971831,0.13028169014084506,0.11971830985915492,0.12323943661971831
superiortemporal-lh,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12903225806451613,0.12544802867383512,0.12903225806451613,0.12186379928315412,0.11827956989247312
superiortemporal-rh,0.12727272727272726,0.12363636363636364,0.12727272727272726,0.12363636363636364,0.12,0.12727272727272726,0.12,0.13090909090909092
