,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.15076923076923077,0.11692307692307692,0.12615384615384614,0.11692307692307692,0.11692307692307692,0.11692307692307692,0.12307692307692308,0.13230769230769232
frontalpole-lh,0.08413998510796723,0.1355174981384959,0.12807148175725985,0.13104988830975428,0.12881608339538347,0.1347728965003723,0.1303052866716307,0.12732688011913626
frontalpole-rh,0.07566204287515763,0.10907944514501891,0.14691046658259774,0.12925598991172763,0.12925598991172763,0.11916771752837327,0.1437578814627995,0.14691046658259774
fusiform-lh,0.0736156351791531,0.11530944625407166,0.13159609120521173,0.15309446254071662,0.12052117263843648,0.14071661237785016,0.13094462540716612,0.13420195439739413
medialorbitofrontal-rh,0.07692307692307693,0.11980939414567733,0.13886997957794417,0.12729748127978216,0.14091218515997278,0.11708645336963922,0.14091218515997278,0.13818924438393465
parahippocampal-rh,0.07692307692307693,0.1211708645336964,0.12661674608577264,0.146358066712049,0.11504424778761062,0.15861130020422057,0.1259360108917631,0.12933968686181074
rostralanteriorcingulate-lh,0.07428571428571429,0.11174603174603175,0.14412698412698413,0.1295238095238095,0.13206349206349208,0.11936507936507937,0.14539682539682539,0.1434920634920635
rostralanteriorcingulate-rh,0.07835820895522388,0.10696517412935323,0.1455223880597015,0.12997512437810946,0.12686567164179105,0.12002487562189054,0.14116915422885573,0.15111940298507462
