,bankssts-rh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.7416918429003021,0.00906344410876133,0.0,0.0,0.12235649546827794,0.1268882175226586,0.0,0.0
caudalanteriorcingulate-lh,0.01932367149758454,0.8888888888888888,0.0,0.0,0.0,0.09178743961352658,0.0,0.0
frontalpole-lh,0.0,0.0,0.5527272727272727,0.16363636363636364,0.07090909090909091,0.0,0.11454545454545455,0.09818181818181818
frontalpole-rh,0.0,0.0,0.09643605870020965,0.39937106918238996,0.14150943396226415,0.0,0.1949685534591195,0.16771488469601678
fusiform-lh,0.0772238514173998,0.0,0.042033235581622676,0.13587487781036167,0.5728250244379277,0.12512218963831867,0.0469208211143695,0.0
isthmuscingulate-rh,0.13712374581939799,0.06020066889632107,0.0,0.0,0.21739130434782608,0.5852842809364549,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.08004926108374384,0.22660098522167488,0.054187192118226604,0.0,0.5073891625615764,0.13177339901477833
rostralanteriorcingulate-rh,0.0,0.0,0.07531380753138076,0.22454672245467225,0.0,0.0,0.15202231520223153,0.5481171548117155
