,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3218637992831541,0.23584229390681002,0.17347670250896058,0.0,0.0,0.0,0.16344086021505377,0.1053763440860215
frontalpole-lh,0.17742810634834508,0.2940857297883885,0.21649484536082475,0.0,0.0,0.0,0.18231144872490504,0.12967986977753662
frontalpole-rh,0.14107883817427386,0.23177237700059278,0.2886781268524007,0.0,0.0,0.0,0.15293420272673386,0.18553645524599882
fusiform-lh,0.0,0.0,0.0,0.5071656050955414,0.1926751592356688,0.3001592356687898,0.0,0.0
insula-lh,0.0,0.0,0.0,0.30012610340479196,0.489281210592686,0.21059268600252207,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.28323262839879154,0.12311178247734139,0.5936555891238671,0.0,0.0
rostralanteriorcingulate-lh,0.15262110152621103,0.2242866622428666,0.17518248175182483,0.0,0.0,0.0,0.2906436629064366,0.15726609157266092
rostralanteriorcingulate-rh,0.09578804347826086,0.15692934782608695,0.20855978260869565,0.0,0.0,0.0,0.15692934782608695,0.38179347826086957
