,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
bankssts-rh,0.9759615384615384,0.0,0.0,0.0,0.0,0.02403846153846154,0.0,0.0
frontalpole-lh,0.0,0.7527675276752768,0.11070110701107011,0.12177121771217712,0.0,0.0,0.0,0.014760147601476014
frontalpole-rh,0.0,0.15763546798029557,0.729064039408867,0.11330049261083744,0.0,0.0,0.0,0.0
insula-lh,0.0,0.041223404255319146,0.03324468085106383,0.586436170212766,0.0,0.3390957446808511,0.0,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.0,0.9723618090452262,0.0,0.0,0.02763819095477387
parahippocampal-lh,0.008948545861297539,0.0,0.0,0.28523489932885904,0.0,0.6140939597315436,0.09172259507829977,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.12658227848101267,0.8734177215189873,0.0
rostralanteriorcingulate-lh,0.0,0.005115089514066497,0.0,0.0,0.023017902813299233,0.0,0.0,0.9718670076726342
