,TP10,FT10,F8,Fp2,AFz,F1,CPz,FCz
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.634272997032641,0.3612759643916914,0.0,0.0,0.0,0.004451038575667656
Fp2,0.0,0.0,0.42358078602620086,0.5222707423580786,0.0,0.0,0.0,0.05414847161572053
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.020618556701030927,0.30927835051546393,0.0,0.0,0.0,0.6701030927835051
