,Fz,TP10,FT10,F8,Fp2,AF7,AFz,F1
Fz,0.7002881844380403,0.0,0.0,0.0,0.29971181556195964,0.0,0.0,0.0
TP10,0.0,0.5615015974440895,0.0,0.0,0.0,0.17412140575079874,0.26437699680511184,0.0
FT10,0.0,0.0,0.7876712328767124,0.0,0.045662100456621,0.02968036529680365,0.0,0.136986301369863
F8,0.0,0.0,0.0,0.4959349593495935,0.0,0.0,0.0,0.5040650406504065
Fp2,0.18579234972677597,0.0,0.03278688524590164,0.0,0.7814207650273224,0.0,0.0,0.0
AF7,0.0,0.32926829268292684,0.022865853658536585,0.0,0.0,0.4634146341463415,0.18445121951219512,0.0
AFz,0.0,0.392688679245283,0.0,0.0,0.0,0.14504716981132076,0.46226415094339623,0.0
F1,0.0,0.0,0.2,0.21016949152542372,0.0,0.0,0.0,0.5898305084745763
