,TP10,FT10,F8,Fp2,AFz,F1,CPz,FCz
TP10,0.49307075127644057,0.0,0.0,0.0,0.0,0.3785557986870897,0.12837345003646974,0.0
FT10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.3802197802197802,0.0,0.0,0.0,0.0,0.5113553113553113,0.10842490842490843,0.0
CPz,0.2561863173216885,0.0,0.0,0.0,0.0,0.21251819505094613,0.5312954876273653,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
