,TP10,FT10,F8,Fp2,AFz,F1,CPz,FCz
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.36981132075471695,0.2779874213836478,0.3522012578616352,0.0,0.0,0.0
Fp2,0.0,0.0,0.13436532507739937,0.48792569659442725,0.37770897832817335,0.0,0.0,0.0
AFz,0.0,0.0,0.14183673469387756,0.31020408163265306,0.5275510204081633,0.0,0.02040816326530612,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.9072375127420998,0.09276248725790011,0.0
CPz,0.0,0.0,0.0,0.0,0.07916666666666666,0.19375,0.7270833333333333,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
