,TP10,FT10,F8,Fp2,AFz,F1,CPz,FCz
TP10,0.7194693718298869,0.0,0.0,0.0,0.0,0.20249707374170894,0.07803355442840422,0.0
FT10,0.0,0.926073926073926,0.0,0.0,0.028471528471528472,0.0,0.045454545454545456,0.0
F8,0.0,0.0,0.638996138996139,0.21042471042471042,0.06006006006006006,0.03003003003003003,0.0,0.06048906048906049
Fp2,0.0,0.0,0.2382115807476179,0.5961397507940386,0.14903493769850965,0.0,0.0,0.016613730759833863
AFz,0.0,0.01903772931810315,0.09622706818968502,0.2104534440983039,0.6334371754932503,0.0,0.029421945309795777,0.01142263759086189
F1,0.12563543936092955,0.0,0.034858387799564274,0.0,0.0,0.6945049624788187,0.14500121036068747,0.0
CPz,0.05134854771784232,0.023599585062240663,0.0,0.0,0.021524896265560166,0.15637966804979253,0.7471473029045643,0.0
FCz,0.0,0.0,0.08843319448894585,0.021787888497276513,0.010573534123678308,0.0,0.0,0.8792053828900993
