,Fz,TP10,FT10,F8,Fp2,AF7,AFz,F1
Fz,0.6655172413793103,0.0,0.0,0.0706896551724138,0.2637931034482759,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.7512953367875648,0.0,0.0,0.0,0.0,0.24870466321243523
F8,0.3360655737704918,0.0,0.0,0.32786885245901637,0.3360655737704918,0.0,0.0,0.0
Fp2,0.3558139534883721,0.0,0.0,0.09534883720930233,0.5488372093023256,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.8461538461538461
