,F3,FC1,TP9,P4,AF7,FT7,AF8,AF4
F3,0.3393665158371041,0.18552036199095023,0.2579185520361991,0.03167420814479638,0.004524886877828055,0.004524886877828055,0.17647058823529413,0.0
FC1,0.25,0.23809523809523808,0.25,0.041666666666666664,0.0,0.0,0.22023809523809523,0.0
TP9,0.2814070351758794,0.20100502512562815,0.27638190954773867,0.035175879396984924,0.010050251256281407,0.010050251256281407,0.18592964824120603,0.0
P4,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.1794871794871795,0.0,0.0,0.20512820512820512,0.0
AF7,0.0,0.0,0.0,0.0,0.3601694915254237,0.3686440677966102,0.0,0.2711864406779661
FT7,0.0,0.0,0.0,0.0,0.3601694915254237,0.3686440677966102,0.0,0.2711864406779661
AF8,0.24550898203592814,0.23952095808383234,0.23952095808383234,0.041916167664670656,0.0,0.0,0.23353293413173654,0.0
AF4,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
