,Fz,F3,FT9,FC5,AF7,AF3,FT7,AF8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
