,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
parsopercularis-lh,0.0,0.25,0.26136363636363635,0.0,0.0,0.0,0.22727272727272727,0.26136363636363635
parstriangularis-rh,0.0,0.18803418803418803,0.4017094017094017,0.0,0.0,0.0,0.1794871794871795,0.23076923076923078
postcentral-lh,0.13953488372093023,0.0,0.0,0.4186046511627907,0.0,0.4418604651162791,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiorparietal-lh,0.1276595744680851,0.0,0.0,0.40425531914893614,0.0,0.46808510638297873,0.0,0.0
superiorparietal-rh,0.0,0.225,0.2625,0.0,0.0,0.0,0.25,0.2625
superiortemporal-rh,0.0,0.21359223300970873,0.2524271844660194,0.0,0.0,0.0,0.20388349514563106,0.3300970873786408
