,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3917525773195876,0.0,0.0,0.26804123711340205,0.0,0.3402061855670103,0.0,0.0
parsopercularis-lh,0.0,0.9,0.025,0.0,0.0,0.0,0.0,0.075
parstriangularis-rh,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
rostralmiddlefrontal-rh,0.34782608695652173,0.0,0.0,0.37681159420289856,0.0,0.2753623188405797,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiorparietal-lh,0.32323232323232326,0.0,0.0,0.21212121212121213,0.0,0.46464646464646464,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
superiortemporal-rh,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.7692307692307693
