,P7,P8,TP10,P5,PO7,PO8,P6,TP8
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.34782608695652173,0.34782608695652173
P6,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.38461538461538464,0.41025641025641024
TP8,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.3902439024390244,0.4146341463414634
