,CP5,P7,P8,TP10,PO7,PO8,P6,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.2490272373540856,0.0,0.2509727626459144,0.2509727626459144,0.2490272373540856
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.24571428571428572,0.0,0.25333333333333335,0.25333333333333335,0.24761904761904763
P6,0.0,0.0,0.0,0.24571428571428572,0.0,0.25333333333333335,0.25333333333333335,0.24761904761904763
TP8,0.0,0.0,0.0,0.24903474903474904,0.0,0.25096525096525096,0.25096525096525096,0.24903474903474904
