,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-rh,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0
postcentral-lh,0.0,0.5555555555555556,0.0,0.125,0.1527777777777778,0.041666666666666664,0.0,0.125
postcentral-rh,0.0,0.0,0.6666666666666666,0.0,0.14814814814814814,0.0,0.14814814814814814,0.037037037037037035
precentral-lh,0.0,0.18309859154929578,0.0,0.43661971830985913,0.2535211267605634,0.0,0.07042253521126761,0.056338028169014086
superiorfrontal-lh,0.0,0.14285714285714285,0.07792207792207792,0.2077922077922078,0.42857142857142855,0.0,0.05194805194805195,0.09090909090909091
superiorfrontal-rh,0.0,0.06896551724137931,0.0,0.0,0.0,0.9310344827586207,0.0,0.0
superiorparietal-lh,0.03389830508474576,0.03389830508474576,0.06779661016949153,0.06779661016949153,0.0847457627118644,0.0,0.5932203389830508,0.11864406779661017
superiorparietal-rh,0.0,0.1694915254237288,0.05084745762711865,0.1016949152542373,0.15254237288135594,0.0,0.06779661016949153,0.4576271186440678
