,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.125,0.07142857142857142,0.13392857142857142,0.13392857142857142,0.13392857142857142,0.13392857142857142,0.13392857142857142,0.13392857142857142
parstriangularis-rh,0.12698412698412698,0.1111111111111111,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698
postcentral-rh,0.08875739644970414,0.047337278106508875,0.15384615384615385,0.14792899408284024,0.1242603550295858,0.13609467455621302,0.14792899408284024,0.15384615384615385
precentral-lh,0.09090909090909091,0.048484848484848485,0.15151515151515152,0.14545454545454545,0.12727272727272726,0.1393939393939394,0.14545454545454545,0.15151515151515152
precentral-rh,0.10135135135135136,0.05405405405405406,0.14189189189189189,0.14189189189189189,0.13513513513513514,0.14189189189189189,0.14189189189189189,0.14189189189189189
rostralmiddlefrontal-lh,0.09554140127388536,0.050955414012738856,0.1464968152866242,0.1464968152866242,0.12738853503184713,0.14012738853503184,0.1464968152866242,0.1464968152866242
rostralmiddlefrontal-rh,0.09090909090909091,0.048484848484848485,0.15151515151515152,0.14545454545454545,0.12727272727272726,0.1393939393939394,0.14545454545454545,0.15151515151515152
superiortemporal-lh,0.09090909090909091,0.048484848484848485,0.15151515151515152,0.14545454545454545,0.12727272727272726,0.1393939393939394,0.14545454545454545,0.15151515151515152
