,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.25,0.0,0.1590909090909091,0.22727272727272727,0.1590909090909091,0.022727272727272728,0.0,0.18181818181818182
caudalmiddlefrontal-rh,0.0,0.4424778761061947,0.02654867256637168,0.0,0.13274336283185842,0.09734513274336283,0.3008849557522124,0.0
inferiorparietal-rh,0.14814814814814814,0.09259259259259259,0.18518518518518517,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.09259259259259259,0.14814814814814814
parstriangularis-rh,0.25,0.0,0.1590909090909091,0.22727272727272727,0.1590909090909091,0.022727272727272728,0.0,0.18181818181818182
rostralmiddlefrontal-rh,0.08247422680412371,0.16494845360824742,0.07216494845360824,0.08247422680412371,0.2268041237113402,0.12371134020618557,0.16494845360824742,0.08247422680412371
superiorparietal-rh,0.034482758620689655,0.20689655172413793,0.034482758620689655,0.034482758620689655,0.2413793103448276,0.20689655172413793,0.20689655172413793,0.034482758620689655
superiortemporal-lh,0.0,0.33653846153846156,0.028846153846153848,0.0,0.14423076923076922,0.10576923076923077,0.38461538461538464,0.0
superiortemporal-rh,0.21951219512195122,0.0,0.17073170731707318,0.21951219512195122,0.17073170731707318,0.024390243902439025,0.0,0.1951219512195122
