,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.15283842794759825,0.1091703056768559,0.11790393013100436,0.11790393013100436,0.11790393013100436,0.11790393013100436,0.13537117903930132,0.13100436681222707
parstriangularis-rh,0.13846153846153847,0.13333333333333333,0.11794871794871795,0.11794871794871795,0.11794871794871795,0.11794871794871795,0.1282051282051282,0.1282051282051282
postcentral-rh,0.08517350157728706,0.07255520504731862,0.14511041009463724,0.14511041009463724,0.13249211356466878,0.13564668769716087,0.13564668769716087,0.14826498422712933
precentral-lh,0.08256880733944955,0.07033639143730887,0.14067278287461774,0.1529051987767584,0.13149847094801223,0.13761467889908258,0.12844036697247707,0.1559633027522936
precentral-rh,0.09395973154362416,0.08053691275167785,0.1342281879194631,0.14429530201342283,0.13758389261744966,0.1342281879194631,0.13087248322147652,0.14429530201342283
rostralmiddlefrontal-lh,0.08737864077669903,0.0744336569579288,0.1423948220064725,0.14563106796116504,0.13268608414239483,0.13915857605177995,0.13268608414239483,0.14563106796116504
rostralmiddlefrontal-rh,0.10032362459546926,0.07766990291262135,0.13592233009708737,0.13592233009708737,0.1262135922330097,0.12944983818770225,0.14563106796116504,0.1488673139158576
superiortemporal-lh,0.09144542772861357,0.07079646017699115,0.13569321533923304,0.14749262536873156,0.12684365781710916,0.13274336283185842,0.13569321533923304,0.1592920353982301
