,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.541795665634675,0.0,0.0,0.19504643962848298,0.14551083591331268,0.11764705882352941,0.0,0.0
frontalpole-lh,0.0,0.30663458233069785,0.23238226194568581,0.0,0.013750429700928154,0.1701615675489859,0.18941216913028533,0.08765898934341698
frontalpole-rh,0.0,0.24449259660527267,0.2701336222462983,0.0,0.01444564824846515,0.17262549656915854,0.19284940411700974,0.1054532322137956
isthmuscingulate-rh,0.09853733641262509,0.0,0.0,0.7575057736720554,0.14395688991531946,0.0,0.0,0.0
medialorbitofrontal-rh,0.1087202718006795,0.045300113250283124,0.045300113250283124,0.21404303510758776,0.4507361268403171,0.045300113250283124,0.045300113250283124,0.045300113250283124
rostralanteriorcingulate-lh,0.031799163179916316,0.2083682008368201,0.200836820083682,0.0,0.016736401673640166,0.2715481171548117,0.19748953974895397,0.07322175732217573
rostralanteriorcingulate-rh,0.0,0.2036697247706422,0.1963302752293578,0.0,0.014678899082568808,0.1724770642201835,0.2722935779816514,0.14055045871559632
temporalpole-rh,0.0,0.13357778941854373,0.15295966474594028,0.0,0.020953378732320588,0.09271870089051859,0.20272393923520168,0.39706652697747513
