,bankssts-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-rh
bankssts-lh,0.8493723849372385,0.0,0.0,0.0502092050209205,0.0,0.0,0.0,0.100418410041841
fusiform-lh,0.0,0.19142971565879055,0.16940328394072887,0.09411293552262716,0.1657989587505006,0.17861433720464556,0.17581097316780137,0.024829795754905886
inferiortemporal-lh,0.0,0.1618134906008109,0.20936232952451161,0.1076299299668264,0.15112421673424253,0.1540729819388131,0.1743457427202359,0.041651308514559525
isthmuscingulate-lh,0.009963768115942028,0.11367753623188406,0.13949275362318841,0.2259963768115942,0.13405797101449277,0.11277173913043478,0.1381340579710145,0.12590579710144928
isthmuscingulate-rh,0.0,0.15978593272171254,0.154434250764526,0.10703363914373089,0.22668195718654435,0.15061162079510704,0.15672782874617738,0.04472477064220184
lingual-lh,0.0,0.177742193755004,0.16253002401921537,0.09327461969575661,0.15612489991993594,0.20296236989591673,0.1753402722177742,0.032025620496397116
parahippocampal-lh,0.0,0.16623663840766678,0.17213416881680796,0.10652414301511243,0.1503870254330999,0.16734242535938076,0.19535569480280132,0.04201990416513085
pericalcarine-rh,0.02644836272040302,0.04785894206549118,0.07997481108312343,0.18261964735516373,0.0787153652392947,0.05667506297229219,0.07934508816120907,0.44836272040302266
