,bankssts-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-rh
bankssts-lh,0.7674418604651163,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.13953488372093023
fusiform-lh,0.0,0.18671586715867158,0.16309963099630997,0.09667896678966789,0.16826568265682657,0.18007380073800738,0.18228782287822878,0.022878228782287822
inferiortemporal-lh,0.0,0.16534296028880865,0.1776173285198556,0.11263537906137185,0.17256317689530687,0.155956678700361,0.17545126353790613,0.04043321299638989
isthmuscingulate-lh,0.017871649065800164,0.11291632818846466,0.13322502030869213,0.22095857026807472,0.148659626320065,0.10235580828594638,0.12428919577579203,0.1397238017871649
isthmuscingulate-rh,0.0,0.1608725289706885,0.1629175187457396,0.11929107021131562,0.18541240627130198,0.1520109066121336,0.1683708248125426,0.05112474437627812
lingual-lh,0.0,0.1811263318112633,0.1582952815829528,0.0898021308980213,0.16362252663622526,0.20624048706240486,0.1780821917808219,0.0228310502283105
parahippocampal-lh,0.0,0.17676056338028168,0.16549295774647887,0.10211267605633803,0.16971830985915493,0.1704225352112676,0.18380281690140846,0.03169014084507042
pericalcarine-rh,0.04539007092198582,0.05531914893617021,0.09078014184397164,0.2553191489361702,0.11773049645390071,0.04822695035460993,0.075177304964539,0.3120567375886525
