,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,medialorbitofrontal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6379542395693136,0.0,0.0,0.0,0.06460296096904442,0.0,0.1117092866756393,0.1857335127860027
frontalpole-rh,0.0,0.4411547002220577,0.0,0.0,0.1991117690599556,0.0,0.2842339008142117,0.07549962990377498
isthmuscingulate-lh,0.0,0.0,0.40622568093385214,0.28793774319066145,0.0,0.3058365758754864,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.2934083601286174,0.4815112540192926,0.0,0.22508038585209003,0.0,0.0
medialorbitofrontal-lh,0.046058458813108945,0.2329495128432241,0.0,0.0,0.5075287865367581,0.008857395925597875,0.2046058458813109,0.0
pericalcarine-lh,0.0,0.0,0.32985553772070625,0.23595505617977527,0.008025682182985553,0.4261637239165329,0.0,0.0
rostralanteriorcingulate-lh,0.05358295674628793,0.24919302775984506,0.0,0.0,0.15429309231762428,0.0,0.4273724983860555,0.11555842479018721
rostralanteriorcingulate-rh,0.16767922235722965,0.13122721749696234,0.0,0.0,0.0,0.0,0.21992709599027946,0.48116646415552855
