,Fz,P8,TP10,FT10,F8,AF7,P6,TP8
Fz,0.59375,0.0,0.0,0.0,0.375,0.03125,0.0,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.2972972972972973,0.032432432432432434,0.0972972972972973,0.0,0.2810810810810811,0.2918918918918919
FT10,0.0,0.0,0.03314917127071823,0.6353591160220995,0.281767955801105,0.0,0.0,0.049723756906077346
F8,0.0547945205479452,0.0,0.0821917808219178,0.2328767123287671,0.4657534246575342,0.0,0.0821917808219178,0.0821917808219178
AF7,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0
P6,0.0,0.0,0.2947976878612717,0.0,0.10404624277456648,0.0,0.30057803468208094,0.30057803468208094
TP8,0.0,0.0,0.2760416666666667,0.046875,0.09375,0.0,0.2708333333333333,0.3125
