,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.0682130921957932,0.003145272262630234,0.029093768429329665,0.033811676823275016,0.001572636131315117,0.02476901906821309,0.01572636131315117,0.0208374287399253,0.0,0.020051110674267743,0.012384509534106546,0.009239237271476313,0.003145272262630234,0.0013760566149007274,0.021623746805582857,0.013367407116178493,0.043444073127580106,0.009042657755061922,0.0,0.04757224297228229,0.001965795164143896,0.012384509534106546,0.029093768429329665,0.008256339689404365,0.004324749361116572,0.007470021623746805,0.007273442107332416,0.04894829958718302,0.0013760566149007274,0.03440141537251818,0.0033418517790446234,0.00039315903282877927,0.00039315903282877927,0.006093965008846078,0.029290347945744054,0.007470021623746805,0.01670925889522312,0.018281895026538236,0.011205032435620208,0.009042657755061922,0.04226459602909377,0.001572636131315117,0.023196382936897974,0.02044426970709652,0.007470021623746805,0.030666404560644782,0.008452919205818754,0.0,0.0,0.011991350501277767,0.004324749361116572,0.01100845291920582,0.026538234715942598,0.028307450363672104,0.021623746805582857,0.05366620798112837,0.043444073127580106,0.0,0.001572636131315117,0.024179280518969924,0.003145272262630234
F3,0.0028581636298678098,0.06627366916755985,0.019471239728474456,0.04126473740621651,0.0008931761343336906,0.0,0.014112182922472311,0.005180421579135406,0.010003572704537335,0.0,0.024473026080743122,0.015898535191139693,0.040371561271882815,0.0,0.0,0.0008931761343336906,0.0,0.024473026080743122,0.0005359056806002144,0.009289031797070382,0.0,0.01929260450160772,0.006430868167202572,0.040907466952483026,0.011968560200071454,0.02304394426580922,0.03536977491961415,0.014826723829939265,0.002500893176134334,0.03965702036441586,0.016970346552340122,0.0,0.0,0.04698106466595212,0.013754912468738835,0.01232583065380493,0.043051089674883886,0.028045730618077885,0.03733476241514827,0.027688460164344408,0.0,0.0496605930689532,0.0,0.008038585209003215,0.018399428367274026,0.0,0.04465880671668453,0.0,0.003929974991068239,0.0,0.0,0.026080743122543767,0.0,0.01929260450160772,0.021436227224008574,0.0,0.0323329760628796,0.0,0.0,0.030903894247945696,0.04912468738835298
F7,0.028110161443494777,0.02070275403608737,0.07103513770180436,0.03779677113010446,0.0,0.00892687559354226,0.027160493827160494,0.024121557454890787,0.0,0.00892687559354226,0.011396011396011397,0.008736942070275403,0.01842355175688509,0.0,0.005508072174738842,0.0,0.02507122507122507,0.0036087369420702755,0.0,0.027160493827160494,0.010826210826210826,0.01120607787274454,0.014814814814814815,0.00892687559354226,0.015194681861348529,0.025261158594491927,0.011016144349477683,0.048053181386514716,0.0,0.052801519468186134,0.01785375118708452,0.0,0.0,0.019943019943019943,0.01557454890788224,0.017663817663817662,0.02070275403608737,0.014434947768281102,0.016714150047483382,0.010256410256410256,0.018233618233618232,0.021082621082621083,0.00892687559354226,0.02184235517568851,0.029249762583095917,0.015194681861348529,0.022032288698955366,0.0,0.000949667616334283,0.0,0.00778727445394112,0.0100664767331434,0.00892687559354226,0.02564102564102564,0.0301994301994302,0.029439696106362774,0.03494776828110161,0.0,0.0,0.030009496676163344,0.027540360873694207
FT9,0.020723526593195974,0.02791087685673215,0.023957834211787255,0.0637278390033541,0.0,0.005270723526593196,0.007906085289889795,0.010301868711068519,0.005031145184475324,0.005270723526593196,0.017848586487781506,0.02084331576425491,0.015333013895543843,0.0,0.01317680881648299,0.005989458552946814,0.017489218974604696,0.01701006229036895,0.0,0.028030666027791088,0.006468615237182559,0.018447532343076185,0.02084331576425491,0.028509822712026834,0.01808816482989938,0.017129851461427887,0.016530905606133205,0.030666027791087687,0.0,0.03629611883085769,0.014734068040249161,0.0,0.0,0.024317201724964065,0.02407762338284619,0.00610924772400575,0.03234307618591279,0.022400574988021085,0.03617632965979876,0.025275515093435553,0.008864398658361285,0.02862961188308577,0.005270723526593196,0.014015333013895544,0.011260182079540009,0.009223766171538092,0.03162434115955918,0.0,0.0,0.005989458552946814,0.004911356013416387,0.01928605654048874,0.005270723526593196,0.016890273119310014,0.021681839961667466,0.023598466698610446,0.05258744609487302,0.0,0.0,0.03246286535697173,0.024197412553905128
FC5,0.006635071090047393,0.0037914691943127963,0.0,0.0,0.2066350710900474,0.04834123222748815,0.0,0.05118483412322275,0.04834123222748815,0.004739336492890996,0.002843601895734597,0.0,0.0,0.004739336492890996,0.0037914691943127963,0.035071090047393366,0.02085308056872038,0.006635071090047393,0.002843601895734597,0.011374407582938388,0.0,0.004739336492890996,0.002843601895734597,0.006635071090047393,0.0,0.0,0.0037914691943127963,0.0,0.0,0.0009478672985781991,0.027488151658767772,0.006635071090047393,0.004739336492890996,0.006635071090047393,0.0,0.0,0.05023696682464455,0.02843601895734597,0.0037914691943127963,0.05308056872037915,0.04170616113744076,0.0018957345971563982,0.018957345971563982,0.07014218009478673,0.0,0.025592417061611375,0.006635071090047393,0.0,0.007582938388625593,0.0,0.0,0.029383886255924172,0.05971563981042654,0.0,0.0,0.0,0.0,0.011374407582938388,0.06540284360189573,0.0037914691943127963,0.0
FC1,0.03486750348675035,0.0,0.013110181311018132,0.012273361227336122,0.01394700139470014,0.08619246861924686,0.02594142259414226,0.025383542538354256,0.015341701534170154,0.06666666666666667,0.0,0.0,0.0,0.021478382147838215,0.026778242677824266,0.0002789400278940028,0.04909344490934449,0.0,0.0,0.024546722454672244,0.0,0.0,0.02705718270571827,0.0,0.0,0.0,0.0,0.02789400278940028,0.008647140864714086,0.027336122733612273,0.0,0.026220362622036263,0.0002789400278940028,0.0,0.03765690376569038,0.0,0.0,0.0,0.0,0.0,0.056624825662482565,0.0,0.06889818688981869,0.0,0.0,0.04100418410041841,0.0,0.0,0.013668061366806136,0.024267782426778243,0.008089260808926082,0.005578800557880056,0.06443514644351464,0.040725244072524404,0.0200836820083682,0.0301255230125523,0.016736401673640166,0.019246861924686193,0.008368200836820083,0.011157601115760111,0.0
C3,0.022988505747126436,0.022126436781609197,0.04051724137931034,0.01954022988505747,0.0,0.027298850574712645,0.08764367816091954,0.01896551724137931,0.01235632183908046,0.042816091954022986,0.021839080459770115,0.0,0.022701149425287358,0.015804597701149427,0.008333333333333333,0.0,0.02442528735632184,0.005747126436781609,0.0,0.006896551724137931,0.0,0.010632183908045977,0.007758620689655172,0.00603448275862069,0.013505747126436781,0.027011494252873563,0.01695402298850575,0.03620689655172414,0.008620689655172414,0.029885057471264367,0.00603448275862069,0.013218390804597701,0.011206896551724138,0.020114942528735632,0.01867816091954023,0.03333333333333333,0.007758620689655172,0.0,0.0,0.0,0.020977011494252875,0.008333333333333333,0.034482758620689655,0.0,0.03620689655172414,0.01206896551724138,0.00603448275862069,0.0,0.0028735632183908046,0.013218390804597701,0.020114942528735632,0.0,0.02442528735632184,0.028448275862068967,0.045402298850574715,0.01206896551724138,0.010344827586206896,0.010632183908045977,0.0008620689655172414,0.02385057471264368,0.022701149425287358
T7,0.025511432009626956,0.0069795427196149215,0.030806257521058963,0.020697954271961493,0.012996389891696752,0.021660649819494584,0.016365824308062576,0.08134777376654632,0.0,0.011552346570397111,0.011552346570397111,0.013477737665463297,0.0069795427196149215,0.001444043321299639,0.013237063778580024,0.02117930204572804,0.03754512635379061,0.0021660649819494585,0.0,0.039711191335740074,0.0161251504211793,0.03032490974729242,0.02358604091456077,0.011793020457280385,0.0,0.005054151624548736,0.007460890493381468,0.0358604091456077,0.0,0.0296028880866426,0.02286401925391095,0.0021660649819494585,0.012033694344163659,0.0069795427196149215,0.025752105896510228,0.0069795427196149215,0.02045728038507822,0.02045728038507822,0.018772563176895306,0.0161251504211793,0.027436823104693142,0.0019253910950661852,0.015403128760529482,0.026955475330926595,0.0069795427196149215,0.02430806257521059,0.0,0.0,0.0007220216606498195,0.007701564380264741,0.0,0.0016847172081829122,0.022382671480144403,0.030806257521058963,0.01684717208182912,0.05006016847172082,0.02286401925391095,0.0012033694344163659,0.01588447653429603,0.0322503008423586,0.0069795427196149215
TP9,0.0,0.018691588785046728,0.0,0.014018691588785047,0.017356475300400534,0.017690253671562083,0.014352469959946596,0.0,0.09946595460614152,0.019025367156208277,0.01335113484646195,0.0006675567423230974,0.022363150867823766,0.0026702269692923898,0.03170894526034713,0.020360480640854474,0.029706275033377836,0.033711615487316424,0.002336448598130841,0.0016688918558077437,0.0,0.002336448598130841,0.0,0.022696929238985315,0.02703604806408545,0.04439252336448598,0.033711615487316424,0.0,0.051735647530040056,0.0,0.014018691588785047,0.03471295060080107,0.0010013351134846463,0.016355140186915886,0.035046728971962614,0.022029372496662217,0.021695594125500667,0.00801068090787717,0.014018691588785047,0.02069425901201602,0.012683578104138851,0.031041388518024033,0.018691588785046728,0.007676902536715621,0.0003337783711615487,0.0003337783711615487,0.03638184245660881,0.0020026702269692926,0.0003337783711615487,0.019359145527369826,0.011682242990654205,0.009679572763684913,0.021695594125500667,0.006675567423230975,0.0,0.014352469959946596,0.012016021361815754,0.01602136181575434,0.0033377837116154874,0.010680907877169559,0.03638184245660881
CP5,0.02942024805307182,0.0,0.013556388808768388,0.012402653591000866,0.0011537352177675222,0.06807037784828382,0.042399769252956444,0.013844822613210269,0.016729160657629073,0.09143351600807614,0.006057109893279493,0.0,0.0,0.03951543120853764,0.028554946639746177,0.0,0.046726276319584654,0.0,0.0008653014133256418,0.021920969137582926,0.0,0.0,0.02365157196423421,0.0011537352177675222,0.0,0.0,0.0,0.025670608595327372,0.008653014133256417,0.025670608595327372,0.0,0.02913181424862994,0.011825785982117105,0.0,0.03547735794635131,0.004614940871070089,0.0,0.0,0.0,0.0,0.040669166426305164,0.0,0.07095471589270262,0.0,0.0,0.031150850879723104,0.0,0.0,0.016729160657629073,0.0282665128353043,0.008364580328814536,0.005768676088837612,0.04557254110181713,0.03518892414190943,0.031439284684164986,0.0282665128353043,0.014998557830977791,0.022497836746466687,0.010095183155465821,0.011537352177675224,0.0
