,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,medialorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.12589928057553956,0.12589928057553956,0.12589928057553956,0.12589928057553956,0.12589928057553956,0.1223021582733813,0.12589928057553956,0.1223021582733813
isthmuscingulate-rh,0.12811387900355872,0.13167259786476868,0.12455516014234876,0.12455516014234876,0.12455516014234876,0.12099644128113879,0.12455516014234876,0.12099644128113879
lateraloccipital-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lingual-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
medialorbitofrontal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
pericalcarine-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
pericalcarine-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralanteriorcingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
