,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.13168724279835392,0.13168724279835392,0.13168724279835392,0.12345679012345678,0.13168724279835392,0.12757201646090535,0.11522633744855967,0.10699588477366255
parsopercularis-lh,0.13414634146341464,0.13414634146341464,0.13008130081300814,0.12195121951219512,0.13414634146341464,0.12601626016260162,0.11382113821138211,0.10569105691056911
parstriangularis-rh,0.13025210084033614,0.13025210084033614,0.13025210084033614,0.12605042016806722,0.13025210084033614,0.13025210084033614,0.11764705882352941,0.10504201680672269
postcentral-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.12608695652173912,0.13043478260869565,0.13043478260869565,0.11739130434782609,0.10434782608695652
rostralmiddlefrontal-lh,0.13168724279835392,0.13168724279835392,0.13168724279835392,0.12345679012345678,0.13168724279835392,0.12757201646090535,0.11522633744855967,0.10699588477366255
rostralmiddlefrontal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.12608695652173912,0.13043478260869565,0.13043478260869565,0.11739130434782609,0.10434782608695652
superiortemporal-lh,0.1278538812785388,0.1278538812785388,0.1278538812785388,0.1278538812785388,0.1278538812785388,0.1278538812785388,0.1232876712328767,0.1095890410958904
superiortemporal-rh,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12077294685990338
