,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12944983818770225,0.12944983818770225,0.12944983818770225,0.11165048543689321,0.12944983818770225,0.12944983818770225,0.11488673139158576,0.1262135922330097
parstriangularis-rh,0.1232876712328767,0.1476407914764079,0.1232876712328767,0.1050228310502283,0.1445966514459665,0.1293759512937595,0.1080669710806697,0.1187214611872146
precentral-rh,0.12944983818770225,0.12944983818770225,0.12944983818770225,0.11165048543689321,0.12944983818770225,0.12944983818770225,0.11488673139158576,0.1262135922330097
rostralmiddlefrontal-lh,0.12546125461254612,0.12546125461254612,0.12546125461254612,0.12361623616236163,0.12546125461254612,0.12546125461254612,0.12361623616236163,0.12546125461254612
rostralmiddlefrontal-rh,0.12404287901990811,0.1439509954058193,0.12404287901990811,0.10566615620214395,0.1439509954058193,0.13016845329249618,0.10872894333843798,0.11944869831546708
superiorfrontal-rh,0.1281645569620253,0.13291139240506328,0.1281645569620253,0.10917721518987342,0.13291139240506328,0.13291139240506328,0.11234177215189874,0.12341772151898735
superiortemporal-lh,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12365591397849462,0.12544802867383512,0.12544802867383512,0.12365591397849462,0.12544802867383512
superiortemporal-rh,0.12790697674418605,0.12790697674418605,0.12790697674418605,0.11461794019933555,0.12790697674418605,0.12790697674418605,0.11794019933554817,0.12790697674418605
