,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12780898876404495,0.12780898876404495,0.12780898876404495,0.11657303370786516,0.12780898876404495,0.12780898876404495,0.11938202247191011,0.125
parstriangularis-rh,0.12250332889480692,0.14513981358189082,0.12250332889480692,0.11051930758988016,0.1411451398135819,0.12649800266311584,0.11318242343541944,0.118508655126498
precentral-rh,0.12780898876404495,0.12780898876404495,0.12780898876404495,0.11657303370786516,0.12780898876404495,0.12780898876404495,0.11938202247191011,0.125
rostralmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralmiddlefrontal-rh,0.12332439678284182,0.14075067024128687,0.12332439678284182,0.11126005361930295,0.14075067024128687,0.12734584450402145,0.11394101876675604,0.1193029490616622
superiorfrontal-rh,0.1272475795297372,0.13001383125864455,0.1272475795297372,0.11479944674965421,0.13001383125864455,0.13001383125864455,0.11756569847856155,0.12309820193637622
superiortemporal-lh,0.12518628912071536,0.12518628912071536,0.12518628912071536,0.12369597615499255,0.12518628912071536,0.12518628912071536,0.12518628912071536,0.12518628912071536
superiortemporal-rh,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.11925287356321838,0.12643678160919541,0.12643678160919541,0.1221264367816092,0.12643678160919541
