,Fp1,FT9,P7,Fp2,TP7,P5,AF8,F2
Fp1,0.4074074074074074,0.0,0.14814814814814814,0.4444444444444444,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.35714285714285715,0.0,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0
Fp2,0.4,0.0,0.13333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.29411764705882354,0.35294117647058826,0.0,0.35294117647058826
P5,0.0,0.0,0.0,0.0,0.20833333333333334,0.5,0.0,0.2916666666666667
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.35
