,Fp1,FT9,P7,Fp2,AF7,F6,AF8,AF4
Fp1,0.33962264150943394,0.0,0.0,0.2641509433962264,0.0,0.0,0.39622641509433965,0.0
FT9,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.32142857142857145,0.0,0.27380952380952384
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3333333333333333,0.0,0.0,0.30952380952380953,0.0,0.0,0.35714285714285715,0.0
AF7,0.0,0.2608695652173913,0.0,0.0,0.21739130434782608,0.2608695652173913,0.0,0.2608695652173913
F6,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.32142857142857145,0.0,0.27380952380952384
AF8,0.3333333333333333,0.0,0.0,0.23333333333333334,0.0,0.0,0.43333333333333335,0.0
AF4,0.0,0.3150684931506849,0.0,0.0,0.0821917808219178,0.3150684931506849,0.0,0.2876712328767123
