,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.1910828025477707,0.08917197452229299,0.14012738853503184,0.1592356687898089,0.17834394904458598,0.10191082802547771,0.12738853503184713,0.012738853503184714
frontalpole-lh,0.06060606060606061,0.2895622895622896,0.12457912457912458,0.10437710437710437,0.11447811447811448,0.11447811447811448,0.1919191919191919,0.0
frontalpole-rh,0.03389830508474576,0.08050847457627118,0.2309322033898305,0.163135593220339,0.07838983050847458,0.19491525423728814,0.1885593220338983,0.029661016949152543
lateralorbitofrontal-rh,0.04656319290465632,0.0598669623059867,0.1951219512195122,0.21507760532150777,0.09977827050997783,0.18403547671840353,0.16186252771618626,0.037694013303769404
parahippocampal-rh,0.07987220447284345,0.05750798722044728,0.11501597444089456,0.14057507987220447,0.30990415335463256,0.134185303514377,0.08626198083067092,0.07667731629392971
rostralanteriorcingulate-lh,0.026128266033254157,0.08076009501187649,0.1828978622327791,0.1496437054631829,0.08788598574821853,0.2494061757719715,0.171021377672209,0.052256532066508314
rostralanteriorcingulate-rh,0.04149377593360996,0.12033195020746888,0.18049792531120332,0.15975103734439833,0.07468879668049792,0.15975103734439833,0.23858921161825727,0.024896265560165973
temporalpole-lh,0.0,0.0,0.10638297872340426,0.1276595744680851,0.2127659574468085,0.2127659574468085,0.07446808510638298,0.26595744680851063
