,entorhinal-lh,frontalpole-lh,frontalpole-rh,middletemporal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.6416382252559727,0.0,0.0,0.11604095563139932,0.0,0.0,0.24232081911262798,0.0
frontalpole-lh,0.0,0.5218978102189781,0.06934306569343066,0.0,0.22992700729927007,0.17883211678832117,0.0,0.0
frontalpole-rh,0.0,0.09570957095709572,0.5115511551155115,0.0,0.11221122112211221,0.25742574257425743,0.0231023102310231,0.0
middletemporal-lh,0.21875,0.0,0.0,0.5859375,0.0,0.0,0.1953125,0.0
rostralanteriorcingulate-lh,0.0,0.2507204610951009,0.10086455331412104,0.0,0.515850144092219,0.13256484149855907,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.14606741573033707,0.19662921348314608,0.0,0.10393258426966293,0.5533707865168539,0.0,0.0
temporalpole-lh,0.2564102564102564,0.0,0.01098901098901099,0.15384615384615385,0.0,0.0,0.5677655677655677,0.01098901098901099
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.9959349593495935
