,frontalpole-lh,lateraloccipital-lh,parahippocampal-rh,parsopercularis-lh,parsorbitalis-lh,parsorbitalis-rh,pericalcarine-lh,transversetemporal-rh
frontalpole-lh,0.828125,0.10546875,0.0,0.0,0.0546875,0.01171875,0.0,0.0
lateraloccipital-lh,0.07278481012658228,0.7626582278481012,0.0,0.04746835443037975,0.00949367088607595,0.0,0.10759493670886076,0.0
parahippocampal-rh,0.0,0.0,0.9155555555555556,0.02666666666666667,0.0,0.008888888888888889,0.04888888888888889,0.0
parsopercularis-lh,0.0,0.03857566765578635,0.01483679525222552,0.9198813056379822,0.002967359050445104,0.005934718100890208,0.017804154302670624,0.0
parsorbitalis-lh,0.0547945205479452,0.0027397260273972603,0.0,0.0,0.9095890410958904,0.0,0.019178082191780823,0.0136986301369863
parsorbitalis-rh,0.009900990099009901,0.0,0.009900990099009901,0.019801980198019802,0.0,0.9603960396039604,0.0,0.0
pericalcarine-lh,0.0033333333333333335,0.11666666666666667,0.03333333333333333,0.02666666666666667,0.016666666666666666,0.0033333333333333335,0.8,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.9701492537313433
