,entorhinal-lh,frontalpole-lh,frontalpole-rh,lingual-lh,parsorbitalis-rh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.6270783847980997,0.0855106888361045,0.009501187648456057,0.08076009501187649,0.06413301662707839,0.0,0.023752969121140142,0.10926365795724466
frontalpole-lh,0.0975,0.6975,0.0375,0.0175,0.0825,0.0,0.0325,0.035
frontalpole-rh,0.008583690987124463,0.11158798283261803,0.5622317596566524,0.0,0.07296137339055794,0.0,0.22317596566523606,0.02145922746781116
lingual-lh,0.15079365079365079,0.01984126984126984,0.0,0.6706349206349206,0.12698412698412698,0.031746031746031744,0.0,0.0
parsorbitalis-rh,0.07575757575757576,0.07142857142857142,0.045454545454545456,0.07142857142857142,0.6861471861471862,0.0,0.04329004329004329,0.006493506493506494
pericalcarine-lh,0.0,0.0,0.0,0.07881773399014778,0.0,0.9211822660098522,0.0,0.0
rostralanteriorcingulate-rh,0.050156739811912224,0.06583072100313479,0.16614420062695925,0.0,0.07523510971786834,0.0,0.6206896551724138,0.0219435736677116
temporalpole-lh,0.1108433734939759,0.033734939759036145,0.007228915662650603,0.0,0.021686746987951807,0.0,0.02650602409638554,0.8
