,Fp1,FT9,T8,F8,AF7,AF3,FT8,AF8
Fp1,0.5132075471698113,0.0,0.0,0.0,0.0,0.4867924528301887,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.5019305019305019,0.0,0.0,0.0,0.0,0.4980694980694981,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
