,Fp1,F7,FT9,TP9,AF7,F1,AF8,AF4
Fp1,0.3907380607814761,0.0,0.0,0.0,0.0,0.0,0.35021707670043417,0.2590448625180897
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.3794642857142857,0.26339285714285715
AF4,0.333955223880597,0.0,0.0,0.0,0.0,0.0,0.333955223880597,0.332089552238806
