,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,-0.17812887968118152,0.09212342630586053,0.18038670925232758,-0.2687803402895474,0.1502969688790332,0.06601061366283505,0.14516678619441517,0.0376976634263506,-0.33092655143729904,0.10399536051726843,0.20181883607310447,0.05276663635079778,-0.2282974068227054,0.11723745228209599,-0.07169154716664235,0.027619783864885478,-0.20960149137635858,0.31613872635701284,-0.062196746076521994,0.09843284726647614,-0.2879744621173466,-0.025984776938610545,-0.39165354646707384,-0.14086858684744863,-0.019133279807930174,0.044232908733720065,-0.35076744952366395,0.09260946835499129,0.15584323115641321,0.012223875374884084,-0.12099093176509576,0.5891175439468498,0.32186996876859253,-0.289640336065833,0.5455356436314639,-0.3680188573055437,-0.0033237680202232813,0.43462368654705685,-0.2295833101860691,-0.016971903711871763,0.07514052508085928,0.17798595424567729,-0.4429413532091997,0.015298853078774832,-0.010622227615199972,0.17669236357452417,-0.17274179840547566,0.04322763187393432,-0.005736018720227336,-0.15561138199170566,0.013747300407616795,0.07678097892689174,0.14225642136497474,-0.37480147843737144,-0.17261000196925405,0.10174473416298349,-0.039684853826915015,-0.10437638275286759,0.013253222258668379,0.535213210805254,-0.022609441504105002,0.08489747867126975,-0.14571770135857562
Fz,0.03565267509667703,-0.12159217272442649,0.035038464807456995,0.07321251915606958,0.11596770345307933,0.11167941947231852,-0.00950133311521742,-0.23173040825320124,-0.05983097389518349,0.11847952935247597,0.06893360825481935,-0.07399454878290565,-0.01649884089431819,-0.010707324835182244,-0.08106121024152464,0.02207331514683025,-0.07666040586707655,0.09633980816123354,0.1291266740267329,0.13405881637051567,-0.05938069396888323,0.11096480606273705,-0.02867818929543302,0.057394313833401066,-0.13477993594174373,-0.02689620843144353,0.11813974553140436,-0.15673170805769865,-0.037397474154635686,0.07784285717606543,0.11912264502475349,0.07598417263812816,0.029007681543495898,-0.21916990706587794,-0.04269366545267878,-0.01408284581633061,0.12335445514263957,0.07701012332529586,0.02347955919487254,-0.19924847392526046,-0.0014957180325616164,0.12786871149937906,-0.028356498242265226,-0.015917735253491366,-0.05011882249159323,0.05160387667828372,-0.18029687886401222,0.05682050136567024,-0.025324272799991363,0.09325083567439157,0.009009543897476139,-0.1740558476409597,-0.15212914624818324,-0.061405615439139714,0.03182047230464791,0.038008855179810244,-0.08769142644482102,0.10535009315659921,-0.06269044648467666,0.22898787957319744,0.04490786148788098,-0.1251554993971342,0.024782704469511883
F3,0.09791037413984209,-0.021166304045180707,-0.12571135508886788,-0.04298718884104346,-0.015438197468580658,0.1934351854089858,-0.13264579034043789,-0.11435968740044702,0.03870529312442311,-0.04283080577850594,0.038903677685937166,-0.05080532283451259,0.037121842820881545,0.23815455600507277,0.03270037949993749,0.10222563128210993,0.006103823909489738,0.011531872769239079,0.19809528017323363,0.038100364306327364,-0.12576821625079823,-0.038251045165612514,-0.007134703399531023,0.03515111407168079,0.06027562807598408,0.03647279176159562,0.028736089289448378,-0.17305336386188916,-0.18923357856532882,0.07008335025086432,0.12042982693766759,0.0524902593363504,0.07124524534178331,0.00881428304860111,-0.028853682723079425,0.019906814546564164,0.1401561130595217,-0.01992353440734693,0.0707321492831116,0.041182366385795505,-0.054550087267856394,0.10570275144643475,-0.04037547553247733,-0.023234074784907972,0.059233227791173175,0.013268044176966937,-0.03759475675295626,0.11760530034299868,0.03217744449673558,0.029988779155883504,-0.012008713572641199,-0.26119180162782557,-0.21973370199375147,-0.008569452705657713,0.09682015934441549,-0.147257144674767,-0.06833129678122019,-0.04380760959402468,-0.12126146899518515,0.1311633939476356,0.023945763201707642,-0.3233576325176732,0.09086681655370644
F7,-0.22386281104827338,0.0076540726988926396,-0.04640001355322019,-0.2579903692514626,0.21126767099573784,0.15952786955207887,0.006156531307738676,0.04819158613928858,-0.14681902664677043,-0.0246255036060958,0.08240516590917661,-0.04444646461546673,-0.10025494125845731,0.05691098638018437,-0.01364335563315524,-0.08266536340280634,-0.06789983116910511,-0.03611821418931016,0.05524154537508193,-0.05047366309907899,-0.018097022962294727,0.0016583466156382175,-0.05913755637087682,-0.26289640144839443,0.160503332927455,-0.10019700293098946,0.20917057584768756,-0.15552725746845833,-0.013331083071308779,-0.18520085073196163,0.2614153426359213,-0.16714201791604621,0.03170411221433971,0.01508762974102046,-0.10634253509144995,-0.13117923938776277,0.2635433582157661,-0.08398742285585117,-0.01499075459960018,0.12834114078126452,0.02039841684607426,-0.015193448841570936,-0.14107615470669244,-0.004631367925222666,-0.12409642227561961,0.03708295666213544,-0.18198797798661276,0.04098858687643469,0.3977593503605076,-0.14919944162387644,-0.09248050944025203,0.04499758215739821,0.009313873350335082,0.07112514427193865,0.012620090225532161,0.1262258450876264,0.14663825539795608,0.04929915793335005,0.06770623034651918,0.027057696428448234,0.19810801394989164,0.023315737908893904,0.1304778199677299
FT9,0.06697300615220382,0.017668932107677168,-0.09807311239061332,0.1483422013851408,0.12226857252077675,0.1385376781151259,-0.01766169246110863,-0.04385393367852811,0.028272163823100997,-0.08745810136328043,0.0038565799023736395,-0.0940384206744756,0.11192616092174751,-0.010994551907989241,0.05772315710648052,-0.058617430155001767,-0.08792338649757868,0.12596870813066888,0.16309070412992197,0.01775664807055137,0.0735179670216099,-0.02227825043467382,0.03077021314109091,0.052366192924443035,0.039478979321677606,-0.3192291417856459,0.18825666546321265,-0.1991877976946892,-0.18227862330899036,0.11587428572801005,0.15202786101416194,0.03397125470300244,-0.10456582333657943,0.03206794798441081,-0.1658102965679021,-0.02287693930603935,0.24819892828185722,-0.21745899792056966,0.14558790179411263,-0.19768770924666867,-0.02123745743050536,-0.019503607589300635,-0.11526344103267445,0.059747690186310855,-0.13042119733098947,0.018298090316605998,0.05922406795462768,-0.058353412156014736,-0.0071890431025902835,0.07288903597476656,-0.09571547355281225,-0.008788637200516366,-0.2691347012383457,0.10095733216152192,0.014927588915528468,-0.10329711079155755,0.11349316028417672,0.07150338160589255,-0.0008953793840607616,0.12251097348415892,0.11805795322759846,-0.1820290853717506,0.07571077105690618
FC5,0.011893163902077002,-0.028591949052704103,0.08313273050350722,0.14351515399917023,0.12042676385850082,-0.1318120448699725,0.037760365521055196,-0.083390381415755,-0.247405513686467,0.0978414090344309,-0.017708321361493404,-0.13575512668996034,-0.17018499146195484,0.01746858884505546,-0.268942730903179,0.09443202032512836,0.05633979939919049,-0.0577077494576394,0.08317354662786397,0.06829788983765761,-0.07660830764015643,-0.08280172419772948,-0.3270320475803895,-0.045744849914707716,0.09511506424112821,0.16451822893193638,-0.08752245935730127,-0.04666301904916739,0.04541591884892492,0.020379811634162606,0.1094494042120209,0.014393772776015603,0.2373320237072065,-0.18443899604601188,-0.01010481941316141,-0.05655156969703079,-0.00840404151654148,0.032864309458095514,0.13892493977136178,0.05015165195753,-0.00041658856883132565,0.06547337065998735,0.19104925748045565,-0.009039507680261953,0.09421402633039126,-0.07742346156480301,-0.07018961261009261,0.17763473995051232,-0.20022032989156718,-0.0660028572751656,0.2470642157949981,-0.002015577499996726,0.2315946731151442,0.015223491846660015,-0.03939000521916101,0.0972972540471552,0.018298316257965137,0.16456444329915662,-0.152953607574703,-0.09162601139160687,-0.08388653004179109,-0.11714161716836484,-0.0475639963767776
FC1,0.06319208247583706,-0.08101721129887543,-0.11454514202891916,0.0314423014675339,0.05548279393959011,0.14557007210723139,-0.11563370033811517,-0.19413985394175517,-0.0006903287077709765,0.0019352849510012116,0.015731459719665667,-0.06376530629525837,-0.01849030045636596,0.1051439940203465,0.013676213165802741,0.03107874923777286,-0.047498047603657736,0.008501619900981675,0.14160878900968438,0.12044824977906862,-0.06454342720338288,0.05218106207895133,0.015364248702747652,0.07409392074149841,0.05750009882275352,0.03475022671068386,0.031414305014724024,-0.14611694513193518,-0.1021411554236547,0.04657917094809371,0.02247105598371354,0.09723521183031485,0.09968497467148218,-0.09483906946897075,0.03541580721016591,0.03694267106122207,0.12391176515057967,0.06943193877556282,0.04849666011535061,-0.02425998221296778,-0.012624866729612797,0.09945312061291058,-0.02097032040998789,0.05765306471586794,0.05911642869921142,0.03898423294877785,-0.055419310242501255,0.12898711066082635,-0.03916435789008291,0.0666060534518631,-0.004246548673846444,-0.14713382758121843,-0.18707382232114023,-0.06361980043659668,0.040406880991417315,-0.062314497334680134,-0.15754944403842797,-0.005255803549168262,-0.15749535327498274,0.14260505478812152,-0.004235968741041726,-0.2797147797495612,0.051402496623121505
C3,0.03711225945200025,-0.26545451422866684,-0.058392232455150156,0.0953662813758205,0.02288204971894175,0.17718953541103855,-0.18535867614813287,-0.09028534050831676,0.13224369056723007,-0.27823315028903056,-0.05848519848586626,0.1407437887855328,0.05278955223514689,0.131665442106066,0.10923938135172774,0.044051391207281354,-0.12719399930756745,-0.034490153005623005,0.042997449228891337,0.3058882018928756,-0.1803412711176647,0.15047108449658678,0.02970280274495326,0.0430266784656351,0.17897191433971577,0.24742293073801933,-0.03192556435406601,-0.155956478414545,-0.14634129257254955,0.25108294688742605,-0.03407387545992616,0.02838062434333481,0.08215672744528955,0.09108407719682296,-0.11578071157824556,5.748255326770513e-05,0.2427044546356729,-0.21095404156322414,0.05443059232103951,-0.10724805504349277,-0.349369206021837,-0.1994792756339386,0.09711123046444504,0.056027452856902867,-0.06442195921442419,-0.011753787677008578,-0.08491302651386563,0.15884807495912523,0.08654284077095842,0.042425151742955663,0.09718131098032592,-0.063999685999991,-0.04948826663367292,-0.13614765223643574,0.024548978866977374,-0.1340362827462729,-0.12794545546876704,0.10118819461948823,0.042491379275172804,-0.10157848139622354,0.058124615793292846,-0.1327981754141108,0.08029523965865513
T7,-0.13300723193139435,-0.04177185700414952,0.040538878065720936,0.15023731025144915,0.038060114638475265,-0.01089681556843338,0.0042526579583946796,0.11592287027314227,-0.02677845632979091,0.0,0.017997616168388606,0.03813755152211946,-0.028280784785041285,-0.03656347392192438,0.06343044938946622,-0.23286581206548324,-0.13331046495560323,-0.0558196495820614,-0.07421966094036561,-0.07807116002899654,-0.04766185533027202,-0.06967211103537259,-0.2328572630586907,-0.09088292063219912,0.2538129578505504,0.030151235242732128,-0.015461824359284098,0.030084549888234103,0.02716699951300952,-0.03185070474762136,-0.031164776446349244,-0.0958254620328051,0.03879356447029308,-0.013510055842242508,0.02226341221455452,-0.02108797808193464,0.10673835452121727,0.0,-0.01293654007412495,0.05432759216214598,0.0,0.0,-0.126420086657122,0.09907416803143683,-0.07131353699266091,0.09276939378075572,0.07318620138932824,-0.056647598005931915,0.07604915900838909,-0.1975979761542629,0.09475205238744781,0.03704523531306265,0.08984852868639903,0.022762513490105295,-0.06753784527614928,-0.0153124877096964,0.12565820756365628,0.0972029851183553,-0.0040358749826639876,-0.0006707817175003142,0.05376446400647486,0.020260135230041002,0.13974388811478197
TP9,0.039537918662199495,0.10561797681017975,0.03406723098343436,0.0006073699966712922,0.12226516508744907,0.18791151146401444,0.0579583709063653,-0.19060301233129523,0.0,0.04011239182272566,-0.0025858486509805225,-0.04720391240841364,0.0065579500455207,0.16835323498113844,0.0,0.026168150890797805,-0.09954176021039494,0.00863475102688044,0.22515440091082134,-0.021614452210231415,0.04132260504365824,-0.013940482624634029,-0.005295043751949371,-0.009365575229956428,-0.010449786468641116,-0.10060126067676056,0.10643608281969781,-0.10252342118435762,0.0059631609740672265,0.024841544444894496,0.13463322505944808,0.005756071624112474,0.039787454891722994,-0.02034558029052365,-0.040555762216861115,-0.037004570764104,0.09183409499157412,-0.10625372509363554,0.06489234064361589,-0.15204638378514718,0.027732523431976075,0.030303437009390952,-0.11115961378973549,-0.01231030163311267,-0.11241010291798359,0.011474863485338485,-0.061912099360995954,0.027068506938805872,0.002061692045541933,-0.11270542526209286,-0.20102423642938838,0.11374943914604138,-0.16735681483558348,0.08204836176126795,-0.01720047656563321,-0.11432522934903655,-0.012101454921568184,0.013204121115754884,-0.07097567083373957,0.12107133792389471,0.05864897153412581,-0.08464060307240932,0.01227634839603817
