,Fp1,TP9,P7,F8,Fp2,AF7,P5,AF8
Fp1,0.44680851063829785,0.0,0.0,0.02127659574468085,0.425531914893617,0.0,0.02127659574468085,0.0851063829787234
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.25,0.0,0.0,0.125,0.25,0.0,0.125,0.25
Fp2,0.4444444444444444,0.0,0.0,0.022222222222222223,0.4222222222222222,0.0,0.022222222222222223,0.08888888888888889
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.25,0.0,0.0,0.125,0.25,0.0,0.125,0.25
AF8,0.3125,0.0,0.0,0.0625,0.3125,0.0,0.0625,0.25
