,Fp1,TP9,P7,TP10,Fp2,AF7,AF3,F5
Fp1,0.2549019607843137,0.29411764705882354,0.0,0.19607843137254902,0.2549019607843137,0.0,0.0,0.0
TP9,0.1891891891891892,0.5,0.0,0.13513513513513514,0.17567567567567569,0.0,0.0,0.0
P7,0.0,0.0,0.6779661016949152,0.0,0.0,0.0,0.3220338983050847,0.0
TP10,0.25,0.275,0.0,0.225,0.25,0.0,0.0,0.0
Fp2,0.25,0.2916666666666667,0.0,0.20833333333333334,0.25,0.0,0.0,0.0
AF7,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0
AF3,0.0,0.0,0.5277777777777778,0.0,0.0,0.0,0.4722222222222222,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
