,Fp1,F7,FT9,FT10,F8,Fp2,AFz,AF4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5504201680672269,0.0,0.0,0.0,0.0,0.4495798319327731,0.0
FT9,0.0,0.0,0.40618260244428467,0.3120057512580877,0.2818116462976276,0.0,0.0,0.0
FT10,0.0,0.0,0.2453573438379291,0.4124929656724817,0.2594259988745076,0.0,0.0,0.0827236916150816
F8,0.0,0.0,0.2944693572496263,0.3460388639760837,0.35949177877429,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.4752623688155922,0.0,0.0,0.0,0.0,0.5247376311844077,0.0
AF4,0.0,0.0,0.0,0.39945652173913043,0.0,0.0,0.0,0.6005434782608695
