,Fp1,FT9,Fp2,AFz,F1,AF8,AF4,F2
Fp1,0.5843023255813954,0.0,0.0,0.41569767441860467,0.0,0.0,0.0,0.0
FT9,0.0,0.6027397260273972,0.0,0.0,0.3972602739726027,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.5017543859649123,0.0,0.0,0.4982456140350877,0.0,0.0,0.0,0.0
F1,0.0,0.2976588628762542,0.0,0.0,0.7023411371237458,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
