,Fp1,F7,FT9,FT10,F8,Fp2,AFz,AF4
Fp1,0.4407227853680035,0.13089466725429705,0.0,0.0,0.0,0.2238871749669458,0.18701336859115616,0.017482003819597473
F7,0.1522036214554151,0.4772804919713017,0.0,0.0,0.0,0.16809019473864026,0.19883840109326956,0.00358729074137342
FT9,0.0,0.0,0.39994653121240475,0.2138751503809651,0.2434166555273359,0.0,0.0,0.1427616628792942
FT10,0.0,0.0,0.24696853415195702,0.42287029930928627,0.23207981580967,0.0,0.0,0.09808135072908672
F8,0.0,0.0,0.240990990990991,0.19939056703762587,0.40209326974032855,0.0,0.0,0.15752517223105458
Fp2,0.2265497249888509,0.14568158168574402,0.0,0.0,0.0,0.47301917645309943,0.15474951687230562,0.0
AFz,0.21313114480919848,0.19363439426762205,0.0,0.0,0.0,0.17547075487418765,0.41076487252124644,0.0069988335277453755
AF4,0.01873645091359554,0.003561474140600805,0.16475689067822855,0.09832765562093528,0.18256426138123258,0.0,0.006813254877671105,0.5252400123877361
