,Fp1,F7,FT9,FT10,F8,Fp2,AFz,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5592592592592592,0.0,0.0,0.0,0.42962962962962964,0.011111111111111112,0.0
FT9,0.0,0.0,0.4763912310286678,0.0,0.2521079258010118,0.0,0.0,0.2715008431703204
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.2917073170731707,0.0,0.35317073170731705,0.0,0.0,0.3551219512195122
Fp2,0.0,0.31305903398926654,0.0,0.0,0.0,0.6332737030411449,0.05366726296958855,0.0
AFz,0.0,0.05238095238095238,0.0,0.0,0.0,0.29523809523809524,0.6523809523809524,0.0
AF4,0.0,0.0,0.2641509433962264,0.0,0.29860541427399506,0.0,0.0,0.4372436423297785
